technical_name (use with ::give),display_name,cert_of,source_file
veg_ball,Veg ball,,scripts/skill_cooking/configs/gnome_cooking/gnomebowls.obj
vegetable_batta,Vegetable batta,,scripts/skill_cooking/configs/gnome_cooking/battas.obj
vial_coconut_milk,Antidote++(1),antidote++1,scripts/_unpack/377/all.obj
vial_empty,Vial,,scripts/_unpack/377/all.obj
vial_enchanted,Enchanted vial,,scripts/_unpack/377/all.obj
vial_water,Vial of water,,scripts/_unpack/377/all.obj
viking_airtight_vase,Vase,,scripts/_unpack/377/all.obj
viking_airtight_vase_frozen,Frozen vase,,scripts/_unpack/377/all.obj
viking_airtight_vase_water,Vase of water,,scripts/_unpack/377/all.obj
viking_airtight_vase_with_lid,Sealed vase,,scripts/_unpack/377/all.obj
viking_airtight_vase_with_lid_frozen,Sealed vase,,scripts/_unpack/377/all.obj
viking_airtight_vase_with_lid_water,Sealed vase,,scripts/_unpack/377/all.obj
viking_another_map,Sea fishing map,,scripts/_unpack/377/all.obj
viking_beerkeg,Keg of beer,,scripts/_unpack/377/all.obj
viking_bowstring,Custom bow string,,scripts/_unpack/377/all.obj
viking_bucket_1,1/5ths full bucket,,scripts/_unpack/377/all.obj
viking_bucket_2,2/5ths full bucket,,scripts/_unpack/377/all.obj
viking_bucket_3,3/5ths full bucket,,scripts/_unpack/377/all.obj
viking_bucket_4,4/5ths full bucket,,scripts/_unpack/377/all.obj
viking_bucket_5,Full bucket,,scripts/_unpack/377/all.obj
viking_bucket_empty,Empty bucket,,scripts/_unpack/377/all.obj
viking_bucket_frozen,Frozen bucket,,scripts/_unpack/377/all.obj
viking_champion_token,Champions token,,scripts/_unpack/377/all.obj
viking_cloak_black,Fremennik cloak,,scripts/_unpack/377/all.obj
viking_cloak_brown,Fremennik cloak,,scripts/_unpack/377/all.obj
viking_cloak_darkbrown,Fremennik cloak,,scripts/_unpack/377/all.obj
viking_cloak_green,Fremennik cloak,,scripts/_unpack/377/all.obj
viking_cloak_grey,Fremennik cloak,,scripts/_unpack/377/all.obj
viking_cloak_lightbrown,Fremennik cloak,,scripts/_unpack/377/all.obj
viking_cloak_ocean,Fremennik cloak,,scripts/_unpack/377/all.obj
viking_cloak_pink,Fremennik cloak,,scripts/_unpack/377/all.obj
viking_cloak_purple,Fremennik cloak,,scripts/_unpack/377/all.obj
viking_cloak_red,Fremennik cloak,,scripts/_unpack/377/all.obj
viking_cloak_tangerine,Fremennik cloak,,scripts/_unpack/377/all.obj
viking_draugen_talisman,Hunters' talisman,,scripts/_unpack/377/all.obj
viking_draugen_talisman_uncharged,Hunters' talisman,,scripts/_unpack/377/all.obj
viking_dummy_coin,Red disk,,scripts/_unpack/377/all.obj
viking_dummy_coin2,Red disk,,scripts/_unpack/377/all.obj
viking_dummy_lid,,,scripts/_unpack/377/all.obj
viking_enchanted_strung_lyre,Enchanted lyre,,scripts/_unpack/377/all.obj
viking_firecracker,Strange object,,scripts/_unpack/377/all.obj
viking_firecracker_lit,Lit strange object,,scripts/_unpack/377/all.obj
viking_golden_fleece,Golden fleece,,scripts/_unpack/377/all.obj
viking_golden_wool,Golden wool,,scripts/_unpack/377/all.obj
viking_helmet,Fremennik helm,,scripts/_unpack/377/all.obj
viking_helmet_crush,Berserker helm,,scripts/_unpack/377/all.obj
viking_helmet_magic,Farseer helm,,scripts/_unpack/377/all.obj
viking_helmet_range,Archer helm,,scripts/_unpack/377/all.obj
viking_helmet_slash,Warrior helm,,scripts/_unpack/377/all.obj
viking_jug_1,1/3rds full jug,,scripts/_unpack/377/all.obj
viking_jug_2,2/3rds full jug,,scripts/_unpack/377/all.obj
viking_jug_3,Full jug,,scripts/_unpack/377/all.obj
viking_jug_empty,Empty jug,,scripts/_unpack/377/all.obj
viking_jug_frozen,Frozen jug,,scripts/_unpack/377/all.obj
viking_key,Seer's key,,scripts/_unpack/377/all.obj
viking_key_in_ice,Frozen key,,scripts/_unpack/377/all.obj
viking_legendary_cocktail,Legendary cocktail,,scripts/_unpack/377/all.obj
viking_low_alcahol_beerkeg,Low alcohol keg,,scripts/_unpack/377/all.obj
viking_map_to_hunting_grounds,Hunters map,,scripts/_unpack/377/all.obj
viking_musical_tree_branch,Branch,,scripts/_unpack/377/all.obj
viking_new_boots,Sturdy boots,,scripts/_unpack/377/all.obj
viking_pointless_magnet,Magnet,,scripts/_unpack/377/all.obj
viking_pointless_pick,Small pick,,scripts/_unpack/377/all.obj
viking_pointless_shiptoy,Toy ship,,scripts/_unpack/377/all.obj
viking_pointless_thread,Blue thread,,scripts/_unpack/377/all.obj
viking_promissary_note,Fiscal statement,,scripts/_unpack/377/all.obj
viking_promissary_note2,Promissory note,,scripts/_unpack/377/all.obj
viking_promissary_note3,Warriors' contract,,scripts/_unpack/377/all.obj
viking_rare_flower,Exotic flower,,scripts/_unpack/377/all.obj
viking_red_herring,Red herring,,scripts/_unpack/377/all.obj
viking_red_splat,Sticky red goop,,scripts/_unpack/377/all.obj
viking_red_wooden_coin,Red disk,,scripts/_unpack/377/all.obj
viking_shield,Fremennik shield,,scripts/_unpack/377/all.obj
viking_song,Fremennik ballad,,scripts/_unpack/377/all.obj
viking_strung_lyre,Lyre,,scripts/_unpack/377/all.obj
viking_sword,Fremennik blade,,scripts/_unpack/377/all.obj
viking_tankard_empty,Tankard,,scripts/_unpack/377/all.obj
viking_tankard_full,Beer,,scripts/_unpack/377/all.obj
viking_top_beige,Fremennik shirt,,scripts/_unpack/377/all.obj
viking_top_blue,Fremennik shirt,,scripts/_unpack/377/all.obj
viking_top_darkbrown,Fremennik shirt,,scripts/_unpack/377/all.obj
viking_top_green,Fremennik shirt,,scripts/_unpack/377/all.obj
viking_top_red,Fremennik shirt,,scripts/_unpack/377/all.obj
viking_toyship,Lifeboat,,scripts/_unpack/377/all.obj
viking_uncoloured_wooden_coin,Wooden disk,,scripts/_unpack/377/all.obj
viking_unique_fish,Unusual fish,,scripts/_unpack/377/all.obj
viking_unstrung_lyre,Unstrung lyre,,scripts/_unpack/377/all.obj
viking_vase_lid,Vase lid,,scripts/_unpack/377/all.obj
viking_weather_forecast,Weather forecast,,scripts/_unpack/377/all.obj
vikingboots,Fremennik boots,,scripts/_unpack/377/all.obj
vikinggloves,Gloves,,scripts/_unpack/377/all.obj
vikinghat,Fremennik hat,,scripts/_unpack/377/all.obj
vikingrobebottom,Fremennik skirt,,scripts/_unpack/377/all.obj
vikingrobetop,Fremennik robe,,scripts/_unpack/377/all.obj
village_rare_tuber,Gout tuber,,scripts/_unpack/377/all.obj
village_snake_hide,Snake hide,,scripts/_unpack/377/all.obj
village_snake_skin,Snakeskin,,scripts/_unpack/377/all.obj
village_spider_carcass,Spider carcass,,scripts/_unpack/377/all.obj
village_trade_sticks,Trading sticks,,scripts/_unpack/377/all.obj
village_trade_sticks2,,,scripts/_unpack/377/all.obj
village_trade_sticks3,,,scripts/_unpack/377/all.obj
village_trade_sticks4,,,scripts/_unpack/377/all.obj
village_trade_sticks5,,,scripts/_unpack/377/all.obj
vine_seed_2,,,scripts/_unpack/377/all.obj
vine_seed_3,,,scripts/_unpack/377/all.obj
vine_seed_4,,,scripts/_unpack/377/all.obj
vine_seed_5,,,scripts/_unpack/377/all.obj
viyeldihat,Blue hat,,scripts/_unpack/377/all.obj
vodka,Vodka,,scripts/skill_cooking/configs/gnome_cooking/cocktails.obj
volencia_moss,Volencia moss,,scripts/_unpack/377/all.obj
vt_useless_rock,Pet rock,,scripts/_unpack/377/all.obj
waa_helper,Wolfbane lever,,scripts/_unpack/377/all.obj
waa_stick,Stick,,scripts/_unpack/377/all.obj
wallbeast_spike_helmet,Spiny helmet,,scripts/_unpack/377/all.obj
wanted_crystal_ball,Commorb,,scripts/_unpack/377/all.obj
wanted_solus_trophy,Solus's hat,,scripts/_unpack/377/all.obj
warhammer,Warhammer,,scripts/_unpack/377/all.obj
warrant,Warrant,,scripts/_unpack/377/all.obj
warrior_ring,Warrior ring,,scripts/_unpack/377/all.obj
watch_eye_patch,Tattered eye patch,,scripts/_unpack/377/all.obj
watchtowerarmour,Unusual armour,,scripts/_unpack/377/all.obj
watchtowerdagger,Damaged dagger,,scripts/_unpack/377/all.obj
watchtowerrobe,Old robe,,scripts/_unpack/377/all.obj
watchtowerspell,Spell scroll,,scripts/_unpack/377/all.obj
water_battlestaff,Water battlestaff,,scripts/_unpack/377/all.obj
water_orb,Water orb,,scripts/_unpack/377/all.obj
water_skin0,Waterskin(0),,scripts/_unpack/377/all.obj
water_skin1,Waterskin(1),,scripts/_unpack/377/all.obj
water_skin2,Waterskin(2),,scripts/_unpack/377/all.obj
water_skin3,Waterskin(3),,scripts/_unpack/377/all.obj
water_skin4,Waterskin(4),,scripts/_unpack/377/all.obj
water_talisman,Water talisman,,scripts/skill_runecraft/configs/runecraft.obj
watering_can_0,Watering can,,scripts/_unpack/377/all.obj
watering_can_1,Watering can(1),,scripts/_unpack/377/all.obj
watering_can_2,Watering can(2),,scripts/_unpack/377/all.obj
watering_can_3,Watering can(3),,scripts/_unpack/377/all.obj
watering_can_4,Watering can(4),,scripts/_unpack/377/all.obj
watering_can_5,Watering can(5),,scripts/_unpack/377/all.obj
watering_can_6,Watering can(6),,scripts/_unpack/377/all.obj
watering_can_7,Watering can(7),,scripts/_unpack/377/all.obj
watering_can_8,Watering can(8),,scripts/_unpack/377/all.obj
watering_can_dummy,Watering can,,scripts/_unpack/377/all.obj
watermelon,Watermelon,,scripts/_unpack/377/all.obj
watermelon_seed,Watermelon seed,,scripts/_unpack/377/all.obj
watermelon_seed_2,,,scripts/_unpack/377/all.obj
watermelon_seed_3,,,scripts/_unpack/377/all.obj
watermelon_seed_4,,,scripts/_unpack/377/all.obj
watermelon_seed_5,,,scripts/_unpack/377/all.obj
watermelon_slice,Watermelon slice,,scripts/_unpack/377/all.obj
waterrune,Water rune,,scripts/_unpack/377/all.obj
weapon_poison,Weapon poison,,scripts/_unpack/377/all.obj
wearable_stool_white,Stool,,scripts/_unpack/377/all.obj
weeds,Weeds,,scripts/_unpack/377/all.obj
werewolf_slide_hold,Mouth grip,,scripts/_unpack/377/all.obj
werewolve_fur,Fur,,scripts/_unpack/377/all.obj
whisky,Whisky,,scripts/skill_cooking/configs/gnome_cooking/cocktails.obj
white_2h_sword,White 2h sword,,scripts/_unpack/377/all.obj
white_apron,White apron,,scripts/_unpack/377/all.obj
white_armoured_boots,White boots,,scripts/_unpack/377/all.obj
white_battleaxe,White battleaxe,,scripts/_unpack/377/all.obj
white_bead,White bead,,scripts/quests/quest_imp/configs/quest_imp.obj
white_berries,White berries,,scripts/_unpack/377/all.obj
white_chainbody,White chainbody,,scripts/_unpack/377/all.obj
white_claws,White claws,,scripts/_unpack/377/all.obj
white_dagger,White dagger,,scripts/_unpack/377/all.obj
white_dagger_p,White dagger(p),,scripts/_unpack/377/all.obj
white_full_helm,White full helm,,scripts/_unpack/377/all.obj
white_gloves,White gloves,,scripts/_unpack/377/all.obj
white_halberd,White halberd,,scripts/_unpack/377/all.obj
white_kiteshield,White kiteshield,,scripts/_unpack/377/all.obj
white_longsword,White longsword,,scripts/_unpack/377/all.obj
white_mace,White mace,,scripts/_unpack/377/all.obj
white_magic_staff,Magic staff,,scripts/_unpack/377/all.obj
white_med_helm,White med helm,,scripts/_unpack/377/all.obj
white_partyhat,White partyhat,,scripts/_unpack/377/all.obj
white_platebody,White platebody,,scripts/_unpack/377/all.obj
white_platelegs,White platelegs,,scripts/_unpack/377/all.obj
white_plateskirt,White plateskirt,,scripts/_unpack/377/all.obj
white_scimitar,White scimitar,,scripts/_unpack/377/all.obj
white_sq_shield,White sq shield,,scripts/_unpack/377/all.obj
white_sword,White sword,,scripts/_unpack/377/all.obj
white_warhammer,White warhammer,,scripts/_unpack/377/all.obj
whiteberry_bush_seed,Whiteberry seed,,scripts/_unpack/377/all.obj
whiteberry_seed_2,,,scripts/_unpack/377/all.obj
whiteberry_seed_3,,,scripts/_unpack/377/all.obj
whiteberry_seed_4,,,scripts/_unpack/377/all.obj
whiteberry_seed_5,,,scripts/_unpack/377/all.obj
whitecog,Cog,,scripts/_unpack/377/all.obj
wild_pie,Wild pie,,scripts/_unpack/377/all.obj
wildblood_hop_seed,Wildblood seed,,scripts/_unpack/377/all.obj
wildblood_hop_seed_2,,,scripts/_unpack/377/all.obj
wildblood_hop_seed_3,,,scripts/_unpack/377/all.obj
wildblood_hop_seed_4,,,scripts/_unpack/377/all.obj
wildblood_hop_seed_5,,,scripts/_unpack/377/all.obj
wildblood_hops,Wildblood hops,,scripts/_unpack/377/all.obj
wilderness_cape_1,Team-1 cape,,scripts/_unpack/377/all.obj
wilderness_cape_10,Team-10 cape,,scripts/_unpack/377/all.obj
wilderness_cape_11,Team-11 cape,,scripts/_unpack/377/all.obj
wilderness_cape_12,Team-12 cape,,scripts/_unpack/377/all.obj
wilderness_cape_13,Team-13 cape,,scripts/_unpack/377/all.obj
wilderness_cape_14,Team-14 cape,,scripts/_unpack/377/all.obj
wilderness_cape_15,Team-15 cape,,scripts/_unpack/377/all.obj
wilderness_cape_16,Team-16 cape,,scripts/_unpack/377/all.obj
wilderness_cape_17,Team-17 cape,,scripts/_unpack/377/all.obj
wilderness_cape_18,Team-18 cape,,scripts/_unpack/377/all.obj
wilderness_cape_19,Team-19 cape,,scripts/_unpack/377/all.obj
wilderness_cape_2,Team-2 cape,,scripts/_unpack/377/all.obj
wilderness_cape_20,Team-20 cape,,scripts/_unpack/377/all.obj
wilderness_cape_21,Team-21 cape,,scripts/_unpack/377/all.obj
wilderness_cape_22,Team-22 cape,,scripts/_unpack/377/all.obj
wilderness_cape_23,Team-23 cape,,scripts/_unpack/377/all.obj
wilderness_cape_24,Team-24 cape,,scripts/_unpack/377/all.obj
wilderness_cape_25,Team-25 cape,,scripts/_unpack/377/all.obj
wilderness_cape_26,Team-26 cape,,scripts/_unpack/377/all.obj
wilderness_cape_27,Team-27 cape,,scripts/_unpack/377/all.obj
wilderness_cape_28,Team-28 cape,,scripts/_unpack/377/all.obj
wilderness_cape_29,Team-29 cape,,scripts/_unpack/377/all.obj
wilderness_cape_3,Team-3 cape,,scripts/_unpack/377/all.obj
wilderness_cape_30,Team-30 cape,,scripts/_unpack/377/all.obj
wilderness_cape_31,Team-31 cape,,scripts/_unpack/377/all.obj
wilderness_cape_32,Team-32 cape,,scripts/_unpack/377/all.obj
wilderness_cape_33,Team-33 cape,,scripts/_unpack/377/all.obj
wilderness_cape_34,Team-34 cape,,scripts/_unpack/377/all.obj
wilderness_cape_35,Team-35 cape,,scripts/_unpack/377/all.obj
wilderness_cape_36,Team-36 cape,,scripts/_unpack/377/all.obj
wilderness_cape_37,Team-37 cape,,scripts/_unpack/377/all.obj
wilderness_cape_38,Team-38 cape,,scripts/_unpack/377/all.obj
wilderness_cape_39,Team-39 cape,,scripts/_unpack/377/all.obj
wilderness_cape_4,Team-4 cape,,scripts/_unpack/377/all.obj
wilderness_cape_40,Team-40 cape,,scripts/_unpack/377/all.obj
wilderness_cape_41,Team-41 cape,,scripts/_unpack/377/all.obj
wilderness_cape_42,Team-42 cape,,scripts/_unpack/377/all.obj
wilderness_cape_43,Team-43 cape,,scripts/_unpack/377/all.obj
wilderness_cape_44,Team-44 cape,,scripts/_unpack/377/all.obj
wilderness_cape_45,Team-45 cape,,scripts/_unpack/377/all.obj
wilderness_cape_46,Team-46 cape,,scripts/_unpack/377/all.obj
wilderness_cape_47,Team-47 cape,,scripts/_unpack/377/all.obj
wilderness_cape_48,Team-48 cape,,scripts/_unpack/377/all.obj
wilderness_cape_49,Team-49 cape,,scripts/_unpack/377/all.obj
wilderness_cape_5,Team-5 cape,,scripts/_unpack/377/all.obj
wilderness_cape_50,Team-50 cape,,scripts/_unpack/377/all.obj
wilderness_cape_6,Team-6 cape,,scripts/_unpack/377/all.obj
wilderness_cape_7,Team-7 cape,,scripts/_unpack/377/all.obj
wilderness_cape_8,Team-8 cape,,scripts/_unpack/377/all.obj
wilderness_cape_9,Team-9 cape,,scripts/_unpack/377/all.obj
wileycatobject,Wily cat,,scripts/_unpack/377/all.obj
wileycatobject_black,Wily cat,,scripts/_unpack/377/all.obj
wileycatobject_bluegrey,Wily cat,,scripts/_unpack/377/all.obj
wileycatobject_brown,Wily cat,,scripts/_unpack/377/all.obj
wileycatobject_browngrey,Wily cat,,scripts/_unpack/377/all.obj
wileycatobject_hell,Wily hellcat,,scripts/_unpack/377/all.obj
wileycatobject_light,Wily cat,,scripts/_unpack/377/all.obj
willow_branch,Willow branch,,scripts/_unpack/377/all.obj
willow_logs,Willow logs,,scripts/skill_firemaking/configs/firemaking.obj
willow_logs_pyre,Willow pyre logs,,scripts/_unpack/377/all.obj
willow_longbow,Willow longbow,,scripts/_unpack/377/all.obj
willow_roots,Willow roots,,scripts/_unpack/377/all.obj
willow_seed,Willow seed,,scripts/_unpack/377/all.obj
willow_seeds_2,,,scripts/_unpack/377/all.obj
willow_seeds_3,,,scripts/_unpack/377/all.obj
willow_seeds_4,,,scripts/_unpack/377/all.obj
willow_seeds_5,,,scripts/_unpack/377/all.obj
willow_shortbow,Willow shortbow,,scripts/_unpack/377/all.obj
win05_20bauble_box,Bauble box,,scripts/_unpack/377/all.obj
win05_20bauble_box_full,Bauble box,,scripts/_unpack/377/all.obj
win05_20puppet_box,Puppet box,,scripts/_unpack/377/all.obj
win05_20puppet_box_full,Puppet box,,scripts/_unpack/377/all.obj
win05_bellbauble_blue,Bell bauble,,scripts/_unpack/377/all.obj
win05_bellbauble_green,Bell bauble,,scripts/_unpack/377/all.obj
win05_bellbauble_pink,Bell bauble,,scripts/_unpack/377/all.obj
win05_bellbauble_red,Bell bauble,,scripts/_unpack/377/all.obj
win05_bellbauble_unpainted,Bell bauble,,scripts/_unpack/377/all.obj
win05_bellbauble_yellow,Bell bauble,,scripts/_unpack/377/all.obj
win05_boxbauble_blue,Box bauble,,scripts/_unpack/377/all.obj
win05_boxbauble_green,Box bauble,,scripts/_unpack/377/all.obj
win05_boxbauble_pink,Box bauble,,scripts/_unpack/377/all.obj
win05_boxbauble_red,Box bauble,,scripts/_unpack/377/all.obj
win05_boxbauble_unpainted,Box bauble,,scripts/_unpack/377/all.obj
win05_boxbauble_yellow,Box bauble,,scripts/_unpack/377/all.obj
win05_diamondbauble_blue,Diamond bauble,,scripts/_unpack/377/all.obj
win05_diamondbauble_green,Diamond bauble,,scripts/_unpack/377/all.obj
win05_diamondbauble_pink,Diamond bauble,,scripts/_unpack/377/all.obj
win05_diamondbauble_red,Diamond bauble,,scripts/_unpack/377/all.obj
win05_diamondbauble_unpainted,Diamond bauble,,scripts/_unpack/377/all.obj
win05_diamondbauble_yellow,Diamond bauble,,scripts/_unpack/377/all.obj
win05_hat1,Bobble hat,,scripts/_unpack/377/all.obj
win05_hat2,Jester hat,,scripts/_unpack/377/all.obj
win05_hat3,Tri-jester hat,,scripts/_unpack/377/all.obj
win05_hat4,Woolly hat,,scripts/_unpack/377/all.obj
win05_marionette_complete_blue,Blue marionette,,scripts/_unpack/377/all.obj
win05_marionette_complete_blue_alive,Blue marionette,,scripts/_unpack/377/all.obj
win05_marionette_complete_green,Green marionette,,scripts/_unpack/377/all.obj
win05_marionette_complete_green_alive,Green marionette,,scripts/_unpack/377/all.obj
win05_marionette_complete_red,Red marionette,,scripts/_unpack/377/all.obj
win05_marionette_complete_red_alive,Red marionette,,scripts/_unpack/377/all.obj
win05_marionette_handle,Marionette handle,,scripts/_unpack/377/all.obj
win05_marionette_stage1_blue,Blue marionette,,scripts/_unpack/377/all.obj
win05_marionette_stage1_green,Green marionette,,scripts/_unpack/377/all.obj
win05_marionette_stage1_red,Red marionette,,scripts/_unpack/377/all.obj
win05_marionette_stage2_blue,Blue marionette,,scripts/_unpack/377/all.obj
win05_marionette_stage2_green,Green marionette,,scripts/_unpack/377/all.obj
win05_marionette_stage2_red,Red marionette,,scripts/_unpack/377/all.obj
win05_marionette_stage3_blue,Blue marionette,,scripts/_unpack/377/all.obj
win05_marionette_stage3_green,Green marionette,,scripts/_unpack/377/all.obj
win05_marionette_stage3_red,Red marionette,,scripts/_unpack/377/all.obj
win05_marionette_stage4_blue,Blue marionette,,scripts/_unpack/377/all.obj
win05_marionette_stage4_green,Green marionette,,scripts/_unpack/377/all.obj
win05_marionette_stage4_red,Red marionette,,scripts/_unpack/377/all.obj
win05_scarf1,Bobble scarf,,scripts/_unpack/377/all.obj
win05_scarf2,Jester scarf,,scripts/_unpack/377/all.obj
win05_scarf3,Tri-jester scarf,,scripts/_unpack/377/all.obj
win05_scarf4,Woolly scarf,,scripts/_unpack/377/all.obj
win05_starbauble_blue,Star bauble,,scripts/_unpack/377/all.obj
win05_starbauble_green,Star bauble,,scripts/_unpack/377/all.obj
win05_starbauble_pink,Star bauble,,scripts/_unpack/377/all.obj
win05_starbauble_red,Star bauble,,scripts/_unpack/377/all.obj
win05_starbauble_unpainted,Star bauble,,scripts/_unpack/377/all.obj
win05_starbauble_yellow,Star bauble,,scripts/_unpack/377/all.obj
win05_treebauble_blue,Tree bauble,,scripts/_unpack/377/all.obj
win05_treebauble_green,Tree bauble,,scripts/_unpack/377/all.obj
win05_treebauble_pink,Tree bauble,,scripts/_unpack/377/all.obj
win05_treebauble_red,Tree bauble,,scripts/_unpack/377/all.obj
win05_treebauble_unpainted,Tree bauble,,scripts/_unpack/377/all.obj
win05_treebauble_yellow,Tree bauble,,scripts/_unpack/377/all.obj
wine_of_zamorak,Wine of zamorak,,scripts/_unpack/377/all.obj
witches_diary,Diary,,scripts/_unpack/377/all.obj
witches_doorkey,Door key,,scripts/_unpack/377/all.obj
